asset_type,ticker,first_timestamp,final_timestamp,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,buy_and_hold_final_wealth,buy_and_hold_profit_loss,buy_and_hold_return_percent,target_net_profit_percent,required_reference_price_rise_percent,initial_capital,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,final_total_wealth,final_profit_loss,return_percent,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,realized_profit_before_final_liquidation,max_open_lots,average_holding_minutes_closed,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_percent,maximum_drawdown_timestamp
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,9.0,9.240064046444685,300.0,0.43000000000080263,356,356.0,322.3493346976962,-33.65066530230382,322.779334697697,22.77933469769698,7.593111565898991,983,627,96786,1.00543116938907,56.43000000000088,356,210368.15789473685,368542,111219,0.0,0.0,0.0,0.0,33.70678159050253,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,10.0,10.242266468889127,300.0,1.3073986337985843e-12,363,363.0,324.2314607091817,-38.768539290818296,324.231460709183,24.23146070918301,8.077153569727669,993,630,96776,1.0156593603289386,63.000000000000625,363,214889.70793650794,381549,81029,0.0,0.0,0.0,0.0,33.70678159050253,1673016300
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,1.0,1.222444666889122,300.0,0.8899999999190413,468,468.0,432.91498495847685,-35.08501504152315,433.8049849583959,133.8049849583959,44.60166165279864,17357,16889,80267,17.779439482094567,168.88999999999137,468,8425.545502990111,165648,92549,7.797975013322281,46.79377109361123,81.75735685949435,96.50660193025045,37.619152487923884,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,2.0,2.2246470893335424,300.0,-4.547473508864641e-12,507,507.0,469.9223907870308,-37.07760921296921,469.92239078702625,169.92239078702625,56.640796929008744,10857,10350,86767,11.121240678521675,207.0000000000321,507,14678.126280193237,167006,92549,2.1256038647342996,24.164251207729468,63.61352657004831,93.81642512077295,37.88201290303781,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,3.0,3.226849511778007,300.0,0.9199999999790975,529,529.0,493.53065432497215,-35.46934567502785,494.45065432495124,194.45065432495124,64.81688477498375,8193,7664,89431,8.392403507334262,229.92000000000795,529,19996.08833507307,169879,103963,0.795929018789144,10.98643006263048,53.053235908141964,91.63622129436325,37.985123038143136,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,4.0,4.22905193422245,300.0,0.32000000000559936,529,529.0,497.69728485317984,-31.302715146820162,498.01728485318546,198.01728485318546,66.00576161772848,6262,5733,91362,6.414406293534377,229.31999999998865,529,26784.101691958836,170234,112709,0.7500436071864643,4.378161521018664,35.93232164660736,88.80167451596023,38.04632468797398,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,5.0,5.2312543566669145,300.0,0.8000000000156691,531,531.0,504.19316036712434,-26.806839632875665,504.99316036714,204.99316036713998,68.33105345571333,5167,4636,92457,5.292755879701713,231.80000000001846,531,32058.818809318378,171330,112709,0.2372735116479724,1.7040552200172563,17.34253666954271,86.1518550474547,38.06075094923358,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,6.0,6.233456779111335,300.0,0.3400000000048635,533,533.0,503.6583676860905,-29.341632313909486,503.9983676860954,203.99836768609538,67.99945589536513,4422,3889,93202,4.529623862984512,233.3400000000073,533,38874.716379532016,171379,114100,0.025713551041398816,1.3885317562355362,20.519413731036256,82.36050398560042,38.06075094923358,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,7.000000000000001,7.2356592015558,300.0,0.6999999999868782,538,538.0,513.5331105508598,-24.46688944914024,514.2331105508466,214.23311055084662,71.4110368502822,3948,3410,93676,4.044087519462427,238.69999999998322,538,44253.717302052784,171419,114121,0.0,1.2609970674486803,11.994134897360704,78.59237536656892,38.06075094923358,1667577780
stock,META,1664544600,1696017540,136.96,300.16,119.15887850467288,97624,251,656.0317764053932,356.0317764053932,118.67725880179773,8.0,8.237861624000242,300.0,0.9600000000004165,540,540.0,523.6444159287597,-16.355584071240287,524.6044159287601,224.6044159287601,74.86813864292003,3552,3012,94072,3.6384495615832173,240.96000000001527,540,49238.52091633466,171518,114149,0.0,0.6308100929614874,11.387782204515272,76.36122177954847,38.06075094923358,1667577780
