asset_type,ticker,first_timestamp,final_timestamp,first_datetime,final_datetime,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,contribution_count,monthly_contribution,total_contributed,dca_buy_and_hold_final_wealth,dca_buy_and_hold_profit_loss,dca_buy_and_hold_simple_return_percent,dca_buy_and_hold_money_weighted_annual_return_percent,target_net_profit_percent,required_reference_price_rise_percent,final_total_wealth,profit_loss,simple_return_on_contributions_percent,money_weighted_annual_return_percent,cash_flow_adjusted_time_weighted_return_percent,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,realized_profit,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,max_open_lots,average_holding_days_closed,maximum_holding_days_closed,oldest_open_lot_age_days,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,cash_flow_adjusted_maximum_drawdown_percent,maximum_drawdown_timestamp
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,3.0,3.226849511778007,3852.7517726372166,252.75177263721662,7.020882573256015,13.247978856850418,17.50977377257761,0.2399999998592648,4356,4356.0,3852.5117726373574,-503.48822736264265,756.239999999554,29564,25208,68185,30.244810688600396,4356,17.649448091875595,153.82847222222222,91.26319444444445,2.709457315138051,27.15804506505871,90.48317994287528,21.48443705206959,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,4.0,4.22905193422245,3905.85542041643,305.8554204164302,8.495983900456405,16.09400461707343,19.889378148072232,0.599999999744341,4406,4406.0,3905.255420416686,-500.74457958331413,806.5999999998463,24571,20165,73178,25.136830044297128,4406,22.800943810783263,154.02083333333334,91.2701388888889,2.9952888668485,12.273741631539796,84.86982395239276,21.51348799522553,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,5.0,5.2312543566669145,3864.7322597169286,264.73225971692864,7.353673881025791,13.888206708743567,19.33568380092123,0.29999999980282155,4343,4343.0,3864.432259717126,-478.5677402828742,743.2999999998717,19209,14866,78540,19.651351931989073,4343,31.422155048058958,156.86111111111111,93.26597222222222,1.5471545809229112,8.85914166554554,63.41988429974438,21.32819865124532,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,6.0,6.233456779111335,3877.3938370376063,277.3938370376063,7.705384362155732,14.566007343666564,20.112595418852685,0.4999999998296971,4348,4348.0,3876.893837037777,-471.10616296222315,748.4999999998028,16823,12475,80926,17.210406244565164,4348,36.899894566911605,151.10555555555555,99.0,0.0,5.867735470941883,48.86573146292585,21.12799233462744,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,7.000000000000001,7.2356592015558,3853.830387758427,253.83038775842715,7.050844104400755,13.30557479219362,18.9261093748333,0.7699999999604756,4293,4293.0,3853.0603877584667,-439.93961224153327,693.7700000000865,14204,9911,83545,14.531094947262888,4293,44.28063830592271,173.03125,116.11666666666666,0.0,5.377862980526688,32.40843507214206,21.46227090403981,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,8.0,8.237861624000242,3866.8590610798174,266.85906107981737,7.412751696661601,14.00197449220425,18.161107454827665,0.8400000000076489,4323,4323.0,3866.01906107981,-456.98093892019006,723.8400000000751,13371,9048,84378,13.678912316238529,4323,49.71819631717261,184.98541666666668,116.26805555555555,0.0,3.315649867374005,25.76259946949602,21.43408880298528,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,9.0,9.240064046444685,3886.8696432547204,286.86964325472036,7.968601201520009,15.074055068378767,19.511899946051734,0.03999999998086423,4343,4343.0,3886.8296432547395,-456.1703567452605,743.0400000000191,12599,8256,85150,12.889134415697347,4343,55.254742931066964,188.87083333333334,119.26875,0.0,2.688953488372093,17.151162790697676,21.279659880946937,1672769820
stock,AAPL,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,141.6808,171.22,20.849119993675913,97749,251,12,300.0,3600.0,3873.3291879575136,273.32918795751357,7.592477443264256,14.348286763430485,10.0,10.242266468889127,3869.5721846467322,269.57218464673224,7.488116240187015,14.147155536717449,19.837165131350677,0.5000000000356977,4301,4301.0,3869.0721846466963,-431.9278153533037,701.500000000091,11316,7015,86433,11.576589018813491,4301,62.65198315118397,188.96041666666667,120.16180555555556,0.0,0.0,13.442622950819672,21.262910234805783,1672769820
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,1.0,1.222444666889122,4016.09287290165,416.09287290165,11.558135358379173,22.06879850807256,-1.936232215529754,1146.9700000045468,3073,3073.0,2869.122872897103,-203.8771271028968,619.9699999995812,65070,61997,32699,66.5548384457241,3343,6.526120741953464,240.97916666666666,16.20486111111111,46.052228333629046,83.55242995628821,95.21428456215624,31.59216800381335,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,2.0,2.2246470893335424,4296.082148918169,696.082148918169,19.335615247726913,37.63336652204398,7.720334283779806,307.139999999318,4264,4264.0,3988.942148918851,-275.0578510811488,971.1399999994068,52821,48557,44948,54.02632736347922,4557,11.254195813396855,240.99791666666667,56.21736111111111,24.400189468047863,64.33881829602323,91.43686801079144,31.493867665335344,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,3.0,3.226849511778007,4345.8292620130105,745.8292620130105,20.717479500361403,40.45505294826209,8.790406626793356,0.5800000010976873,4715,4715.0,4345.249262011913,-369.75073798808717,1115.5799999992273,41901,37186,55868,42.857142857142854,4715,15.947268087751066,245.05208333333334,56.265277777777776,8.097133329747754,45.81025116979509,88.57903512074436,32.899411000470344,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,4.0,4.22905193422245,4435.314630058741,835.3146300587414,23.203184168298364,45.57194610273011,13.422987653616513,0.39999999932115315,4856,4856.0,4434.91463005942,-421.08536994057977,1256.3999999994373,36266,31410,61503,37.09355726252698,4856,19.91796886607238,251.97847222222222,56.27013888888889,1.8178923909582936,30.58898439987265,85.04616364215218,32.73462078838648,1672247820
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,5.0,5.2312543566669145,4385.390992938488,785.3909929384881,21.816416470513555,42.71075842176549,13.797150258398494,0.24999999997953637,4868,4868.0,4385.140992938508,-482.85900706149187,1268.2499999993943,30233,25365,67536,30.922889668504332,4868,24.62582405217163,261.0152777777778,56.27013888888889,1.1433077074709246,21.88448649714173,79.68460477035285,32.742522419119375,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,6.0,6.233456779111335,4345.725250560695,745.7252505606948,20.71459029335263,40.44913614180155,13.237464037274883,0.9999999994268478,4817,4817.0,4344.725250561268,-472.2747494387322,1217.9999999993759,25117,20300,72652,25.690147183667623,4817,29.948465448823207,261.95416666666665,56.27013888888889,0.541871921182266,14.054187192118226,70.44334975369458,33.03499811048515,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,7.000000000000001,7.2356592015558,4354.295213339662,754.295213339662,20.952644814990617,40.93688864985784,14.438076467013738,0.2900000001989156,4814,4814.0,4354.005213339463,-459.9947866605371,1214.2900000001493,22161,17347,75608,22.666693941842507,4814,35.65555431454686,281.93819444444443,77.22569444444444,0.5879979247132069,9.229261543782787,57.04156338271747,33.208090730783994,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,8.0,8.237861624000242,4367.750699073194,767.7506990731936,21.326408307588718,41.703678167459515,15.337666868315814,0.5599999999523106,4808,4808.0,4367.190699073241,-440.8093009267586,1208.5600000000607,19915,15107,77854,20.369442256748048,4808,41.23242541169289,281.9715277777778,77.26875,0.47660025153902164,8.360362745747004,47.45482226782286,33.192175710171455,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,9.0,9.240064046444685,4325.298657821124,725.2986578211239,20.14718493947567,39.288541498002616,13.544767488125897,0.26999999985997647,4725,4725.0,4325.028657821264,-399.97134217873645,1125.2700000000264,17228,12503,80541,17.62112735120539,4725,46.28860801185493,255.93194444444444,78.26944444444445,0.031992321842757736,7.7821322882508195,37.47900503879069,33.217493801496545,1673016300
stock,AMZN,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,114.03,127.1,11.461895992282734,97769,251,12,300.0,3600.0,4265.165555228685,665.1655552286848,18.476820978574573,35.888128976935555,10.0,10.242266468889127,4327.382251846217,727.3822518462166,20.205062551283802,39.40679948675473,13.791978445930742,0.49999999996831335,4690,4690.0,4326.882251846248,-363.11774815375156,1090.5000000001037,15595,10905,82174,15.950863770724872,4690,51.482837192419375,264.96458333333334,78.2701388888889,0.2567629527739569,7.400275103163686,33.49839523154516,33.217493801496545,1673016300
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,1.0,1.222444666889122,4180.137305195355,580.1373051953551,16.11492514431543,31.12185336488037,6.369900287737562,1476.3800000042233,2842,2842.0,2703.7573051911318,-138.24269480886824,718.3799999994917,74680,71838,22944,76.49758256166517,4296,4.177408399222324,115.03333333333333,64.2701388888889,49.38472674629026,85.17080096884658,98.50914557754949,35.6297007899047,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,2.0,2.2246470893335424,4499.046074210163,899.0460742101632,24.973502061393415,49.247970957386435,23.509394983766853,0.5999999991512368,4713,4713.0,4498.446074211012,-214.55392578898773,1113.5999999992773,60393,55680,37231,61.86286159141195,4713,6.298858694025383,115.97638888888889,64.2701388888889,27.029454022988507,73.95294540229885,96.6540948275862,35.898352979902995,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,3.0,3.226849511778007,4839.874208542465,1239.8742085424647,34.44095023729068,69.33823699814054,40.12708958920397,0.32000000194187805,5068,5068.0,4839.554208540523,-228.44579145947682,1468.3199999989065,54012,48944,43612,55.326559042858314,5068,8.406933661145617,117.97152777777778,72.19652777777777,13.166067342268715,60.13607388035306,95.04331480876104,36.30808929360719,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,4.0,4.22905193422245,5047.3004885713435,1447.3004885713435,40.20279134920399,81.90436303260051,50.16430633893994,0.3199999989826239,5302,5302.0,5046.980488572361,-255.01951142763937,1702.3199999990318,47860,42558,49764,49.02482995984594,5302,10.607660803426436,118.21805555555555,78.2701388888889,6.219747168569952,48.272945157197235,93.45833920766954,36.37104245727538,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,5.0,5.2312543566669145,5262.857175347924,1662.8571753479237,46.19047709299788,95.21997551211857,60.76901160188204,0.8000000007599226,5534,5534.0,5262.057175347164,-271.94282465283595,1934.799999998788,44230,38696,53394,45.306482012619846,5534,12.656170462637538,118.97916666666667,78.2701388888889,3.747157328922886,36.8978705809386,92.44624767417821,36.399325857245124,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,6.0,6.233456779111335,5348.837564785776,1748.8375647857756,48.57882124404933,100.60169390444638,64.83800928142564,0.4799999989455497,5607,5607.0,5348.35756478683,-258.64243521316985,2007.4799999986578,39065,33458,58559,40.01577480947308,5607,15.301002168556266,119.01319444444445,79.23611111111111,3.4491003646362604,30.958216271145915,89.94261462131628,36.3999683115245,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,7.000000000000001,7.2356592015558,5522.201465021565,1922.2014650215651,53.39448513948793,111.57114696907206,73.56045312529776,0.7400000006091432,5775,5775.0,5521.461465020956,-253.53853497904402,2175.7399999996896,36857,31082,60767,37.75403589281324,5775,17.25709465196005,119.04097222222222,79.25069444444445,3.214078888102439,26.307830898912552,88.12495978379769,36.3999683115245,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,8.0,8.237861624000242,5638.005703088842,2038.005703088842,56.6112695302456,118.98438614005049,78.77521319637437,0.2799999993335405,5893,5893.0,5637.725703089508,-255.274296910492,2293.2799999990743,34559,28666,63065,35.40010653118086,5893,19.406812488856332,119.10972222222222,79.2701388888889,2.155864089862555,18.635317100397685,85.64501500034885,36.3999683115245,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,9.0,9.240064046444685,5622.437321675193,2022.4373216751928,56.17881449097757,117.98384499884062,79.69854059780275,0.6699999999507327,5873,5873.0,5621.767321675242,-251.23267832475813,2273.669999999552,31136,25263,66488,31.893796607391625,5873,22.858494636424812,124.96875,80.16944444444445,0.2295847682381348,10.655899932707912,79.74904009816728,36.3999683115245,1667577780
stock,META,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,136.96,300.16,119.15887850467288,97624,251,12,300.0,3600.0,6306.353913038829,2706.353913038829,75.17649758441192,163.0319376950101,10.0,10.242266468889127,5639.858694520206,2039.858694520206,56.66274151445017,119.10355389964269,82.36520093753876,0.09999999940032467,5861,5861.0,5639.758694520806,-221.24130547919412,2261.099999999039,28472,22611,69152,29.164959436204214,5861,25.725756975464254,124.99791666666667,86.24375,0.25208969085843175,9.588253504931227,71.6288532130379,36.3999683115245,1667577780
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,1.0,1.222444666889122,3870.472581225691,270.4725812256911,7.513127256269203,14.195348603912283,13.020455357347371,0.9400000020012982,4160,4160.0,3869.5325812236897,-290.4674187763103,560.9399999996349,60254,56094,37366,61.72300758041385,4160,6.242403438375267,57.28402777777778,73.15069444444444,36.3996149320783,78.08143473455272,95.51110635718615,13.801443645468575,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,2.0,2.2246470893335424,4006.040959333393,406.04095933339295,11.278915537038703,21.520310273979437,22.740516236289075,0.7399999994633522,4361,4361.0,4005.3009593339298,-355.69904066607023,761.7399999995972,42448,38087,55172,43.48289284982585,4361,10.525011705656349,58.02361111111111,73.16319444444444,14.577152309186861,52.183159608265285,91.36450757476304,14.647661096270356,1667569440
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,3.0,3.226849511778007,4124.536352270992,524.5363522709922,14.570454229749785,28.0321407731133,29.483449020558837,0.9400000004370099,4493,4493.0,4123.596352270555,-369.40364772944486,893.9399999994288,34291,29798,63329,35.12702315099365,4493,14.668760813551993,70.02430555555556,73.1763888888889,6.282300825558762,32.95858782468622,88.2844486207128,15.215043201094314,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,4.0,4.22905193422245,4219.132947735294,619.1329477352938,17.19813743709149,33.301611518316996,33.67705883603009,0.47999999945481253,4583,4583.0,4218.652947735839,-364.347052264161,983.4799999996854,29170,24587,68450,29.88117189100594,4583,18.85681700582512,70.03958333333334,73.17986111111111,3.4367755317850897,22.57697157034205,82.53955342254037,16.32623561162759,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,5.0,5.2312543566669145,4267.297134614205,667.2971346142049,18.536031517061247,36.008249037432705,37.411421267822305,0.29999999990650394,4643,4643.0,4266.997134614298,-376.0028653857016,1043.2999999995989,25509,20866,72111,26.130915795943455,4643,23.5062091640308,93.9486111111111,106.04513888888889,1.4041982171954375,12.930125563117032,73.87136969232243,16.368327185975556,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,6.0,6.233456779111335,4191.619827078954,591.6198270789537,16.433884085526486,31.762608133435354,34.78502805190633,0.27999999954090526,4571,4571.0,4191.339827079412,-379.6601729205877,971.2799999996001,20759,16188,76861,21.265109608686746,4571,30.257169405320813,126.15555555555555,106.21805555555555,0.6733382752656288,4.7566098344452685,62.81813689152459,16.34153818618748,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,7.000000000000001,7.2356592015558,4188.912746948488,588.9127469484883,16.358687415235785,31.61146385658148,33.99173890330558,0.14000000010719305,4573,4573.0,4188.772746948381,-384.2272530516193,973.1400000002861,18475,13902,79145,18.92542511780373,4573,35.17138726042616,93.97569444444444,106.24513888888889,0.0,2.4600776866637895,50.10789814415192,16.360710115100392,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,8.0,8.237861624000242,4201.943597279831,601.943597279831,16.720655479995305,32.33947888255761,34.7888199221082,0.03999999986490366,4587,4587.0,4201.903597279966,-385.09640272003435,987.0400000002097,16925,12338,80695,17.33763573038312,4587,39.74146302750311,108.05069444444445,107.18125,0.0,2.2126762846490515,39.26082023018317,16.363170385974506,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,9.0,9.240064046444685,4185.307948767248,585.3079487672476,16.25855413242354,31.410275950362664,34.31437971932525,0.6899999999377542,4575,4575.0,4184.61794876731,-390.3820512326902,975.6900000001013,15416,10841,82204,15.791845933210407,4575,43.83304059178633,108.17916666666666,121.25277777777778,0.0,0.0,29.176275251360575,16.366195944304952,1673016600
stock,MSFT,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,238.1695,315.75,32.57365027847814,97620,251,12,300.0,3600.0,4125.555252583372,525.5552525833718,14.598757016204766,28.08856603125426,10.0,10.242266468889127,4156.264417912384,556.2644179123836,15.451789386455106,29.792609784996127,33.140284902594416,0.9000000000544333,4512,4512.0,4155.364417912329,-356.6355820876706,912.900000000139,13641,9129,83979,13.973570989551321,4512,47.6840788969219,130.16805555555555,126.17222222222222,0.0,0.0,20.100777741264103,16.35717885055833,1673016600
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,1.0,1.222444666889122,4053.24037698366,453.2403769836601,12.59001047176833,24.102097695226366,-25.122482248215604,2522.1400000040803,1642,1642.0,1531.1003769795798,-110.89962302042022,564.139999999632,58056,56414,39805,59.324960913949376,3749,8.343282301871483,275.9347222222222,72.2701388888889,58.510298861984616,85.21466302690821,92.40968553905059,62.575624565500775,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,2.0,2.2246470893335424,4221.084431585878,621.0844315858776,17.25234532182993,33.410969367276444,-20.042483743821514,1678.5199999994652,2740,2740.0,2542.564431586412,-197.43556841358804,818.5199999995456,43666,40926,54195,44.62043101950726,4270,13.583982234873783,275.9840277777778,73.05069444444445,38.41323364120608,75.82221570639692,86.46581635146362,63.1069044558141,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,3.0,3.226849511778007,4216.067154622565,616.0671546225649,17.112976517293465,33.12986240468433,-19.235997501479762,57.57000000150208,4485,4485.0,4158.497154621063,-326.5028453789373,942.5699999993845,35904,31419,61957,36.68877285128907,4529,18.48031105558915,275.9972222222222,74.26736111111111,25.678729431235876,69.5948311531239,81.28520958655591,62.88016699006943,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,4.0,4.22905193422245,4239.413843677468,639.4138436774683,17.76149565770746,34.439390565748084,-17.559222280377217,0.7199999994133748,4664,4664.0,4238.693843678055,-425.3061563219453,1064.7199999996117,31282,26618,66579,31.965747335506485,4664,21.040718138728177,289.9347222222222,74.2701388888889,19.58073484108498,66.36110902396874,80.56953940942219,62.776443546179664,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,5.0,5.2312543566669145,4336.936127652752,736.9361276527516,20.470447990354202,39.9494168554625,-14.595944740900723,6.857590051367879e-10,4775,4775.0,4336.936127652066,-438.0638723479342,1174.999999999479,28275,23500,69586,28.89302173490972,4775,22.306808776595744,289.9840277777778,77.13472222222222,12.987234042553192,64.23404255319149,82.71914893617021,62.961503013239664,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,6.0,6.233456779111335,4435.897409982715,835.8974099827146,23.219372499519842,45.60544193078121,-11.872688926592524,0.699999999290327,4862,4862.0,4435.197409983424,-426.8025900165758,1262.6999999993352,25907,21045,71954,26.473263097658926,4862,23.53019703149336,291.1402777777778,88.2611111111111,8.177714421477786,61.44452363981944,84.77548111190306,62.90546148801934,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,7.000000000000001,7.2356592015558,4472.055869685578,872.0558696855778,24.22377415793271,47.68798428651498,-10.240753219701759,0.7600000002478069,4920,4920.0,4471.29586968533,-448.7041303146698,1320.7600000000525,23788,18868,74073,24.307946986031208,4920,25.72441475720208,291.19375,88.26875,6.147975408098367,55.73457706169175,84.67246131015476,62.82250130165983,1673015880
stock,TSLA,1664544600,1696017540,2022-09-30T09:30:00-04:00,2023-09-29T15:59:00-04:00,265.3,250.23,-5.680361854504346,97861,251,12,300.0,3600.0,4496.117153722558,896.1171537225582,24.892143158959957,49.07845862058776,8.0,8.237861624000242,4439.2218149407,839.2218149406999,23.311717081686112,45.796557415123615,-10.060120298471587,0.5599999996316001,4908,4908.0,4438.661814941069,-469.33818505893123,1308.5599999999697,21265,16357,76596,21.72980043122388,4908,29.626831232635706,291.97222222222223,100.26875,5.007030629088463,47.184691569358684,82.98587760591795,62.773779377189456,1673015880
