asset_type,ticker,starting_capital,target_net_profit_percent,required_reference_price_rise_percent,final_total_wealth,final_profit_loss,return_percent,buy_and_hold_final_wealth,buy_and_hold_return_percent,buys,sales,open_lots,unrealized_pnl_on_open_lots,participation_percent_of_eligible_minutes,average_holding_minutes_closed,maximum_drawdown_percent,eligible_minutes,trading_sessions,first_close,final_close,underlying_price_change_percent,first_timestamp,final_timestamp,buy_and_hold_profit_loss,initial_capital,final_cash,open_lot_cost_basis,open_liquidation_value,skipped_buys,realized_profit_before_final_liquidation,max_open_lots,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_timestamp
stock,TSLA,600,10.0,10.242266468889127,579.4787521986507,-20.52124780134932,-3.420207966891553,564.6741777900097,-5.887637034998383,1340,673,667,-87.82124780135064,1.3692890937145543,313002.1931649331,61.06344433292238,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.30000000000131877,667.0,579.1787521986494,96521,67.30000000000045,667,420583,524489,0.0,0.0,0.0,24.517087667161963,1673015880
crypto,BTCUSD,900,1.0,1.222444666889122,1292.0483936738533,392.0483936738533,43.56093263042815,1232.6791519037054,36.96435021152282,61563,60063,1500,-208.58160632570116,11.712899543378995,7502.487488137455,27.594473322977542,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.6299999995543928,1500.0,1291.4183936742988,464037,600.6299999995988,1500,110600,123299,5.704010788671894,56.778715681867375,86.50750045785259,96.04748347568386,1669067460
crypto,BTCUSD,900,2.0,2.2246470893335424,1360.1748798378076,460.17487983780757,51.130542204200836,1232.6791519037054,36.96435021152282,35869,34284,1585,-225.50512016179846,6.824391171993912,14008.327470540195,27.732406135766325,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.6799999996060251,1585.0,1359.4948798382015,489731,685.6799999996664,1585,130723,141606,1.6888344417220862,33.66001633415004,72.70446855676117,92.69338466923347,1669067460
crypto,BTCUSD,900,3.0,3.226849511778007,1291.7783610178708,391.7783610178708,43.530929001985655,1232.6791519037054,36.96435021152282,21608,20105,1503,-211.3716389817837,4.111111111111111,22896.608157174833,27.714557707770744,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.14999999965448296,1503.0,1291.6283610182163,503992,603.1499999996933,1503,131313,243295,0.1890077095249938,18.98532703307635,55.632927132554094,88.36607809002736,1669067460
crypto,BTCUSD,900,4.0,4.22905193422245,1292.8272947455296,392.82729474552957,43.64747719394772,1232.6791519037054,36.96435021152282,16255,14765,1490,-197.77270525438644,3.09265601217656,29431.091703352522,27.78755826714987,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.599999999916065,1490.0,1292.2272947456136,509345,590.6000000000428,1490,134972,243322,0.08804605485946496,11.892990179478497,51.10057568574331,82.64138164578395,1669067460
crypto,BTCUSD,900,5.0,5.2312543566669145,1275.8681766590155,375.8681766590155,41.76313073989062,1232.6791519037054,36.96435021152282,13089,11609,1480,-204.58182334092407,2.490296803652968,37483.84692910673,27.80066782313601,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.4499999999395641,1480.0,1275.418176659076,512511,580.4500000000198,1480,150815,247566,0.06029804462055302,7.313291411835645,39.79670944956499,78.43914204496511,1669067460
crypto,BTCUSD,900,6.0,6.233456779111335,1240.8119071189535,340.8119071189535,37.86798967988372,1232.6791519037054,36.96435021152282,9807,8403,1404,-163.3680928809281,1.8658675799086757,37150.0359395454,27.8028785691001,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.1799999998816304,1404.0,1240.631907119072,515793,504.18000000001757,1404,155476,247620,0.011900511722004046,2.808520766392955,33.59514459121742,77.48423182196835,1669067460
crypto,BTCUSD,900,7.000000000000001,7.2356592015558,1262.9169680311902,362.9169680311902,40.32410755902114,1232.6791519037054,36.96435021152282,8899,7476,1423,-160.4030319688652,1.6931126331811264,39547.225521669345,27.776823701413832,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.3200000000553729,1423.0,1262.5969680311348,516701,523.3199999999647,1423,156927,247796,0.0,0.16051364365971107,27.929373996789728,78.30390583199572,1669067460
crypto,BTCUSD,900,8.0,8.237861624000242,1245.809546369979,345.809546369979,38.42328292999766,1232.6791519037054,36.96435021152282,7701,6298,1403,-158.03045363006277,1.4651826484018264,46982.83280406478,27.780644700854083,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.8400000000417975,1403.0,1244.9695463699372,517899,503.8399999999683,1403,161596,247797,0.0,0.0,13.90917751667196,74.89679263258178,1669067460
crypto,BTCUSD,900,9.0,9.240064046444685,1267.0927978078034,367.09279780780344,40.78808864531149,1232.6791519037054,36.96435021152282,7341,5910,1431,-164.8072021921705,1.3966894977168949,50700.10558375635,27.786804022862988,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.8999999999739079,1431.0,1266.1927978078295,518259,531.8999999999444,1431,162800,247797,0.0,0.0,12.267343485617598,60.86294416243655,1669067460
crypto,BTCUSD,900,10.0,10.242266468889127,1276.5619548254433,376.5619548254433,41.84021720282702,1232.6791519037054,36.96435021152282,6912,5466,1446,-170.03804517460298,1.3150684931506849,59471.85510428101,27.791958628130235,525600,365,19605.0,26911.0,37.266003570517725,1664496000,1696031940,332.67915190370536,900.0,0.6000000000462364,1446.0,1275.961954825397,518688,546.6000000000557,1446,163001,247797,0.0,0.0,17.47164288327845,50.25612879619466,1669067460
etf,DIA,900,1.0,1.222444666889122,972.9244470371714,72.92444703717138,8.10271633746349,1031.3601045441158,14.595567171568424,14099,13069,1030,-57.765552962737615,14.480562830585939,30680.330782768382,8.407707950601564,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.6899999999089488,1030.0,972.2344470372624,83266,130.69000000002612,1030,332191,104018,0.49736016527660876,24.71497436682225,59.24707322671972,90.46598821638993,1678899420
etf,DIA,900,2.0,2.2246470893335424,988.2972932812055,88.2972932812055,9.810810364578382,1031.3601045441158,14.595567171568424,7985,6947,1038,-50.64270671875181,8.20109895753094,59438.154311213475,9.228022474916528,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.939999999957319,1038.0,987.3572932812482,89380,138.93999999999727,1038,342395,105428,0.0,5.613934072261408,42.60832013818915,85.36058730387218,1678899420
etf,DIA,900,3.0,3.226849511778007,1006.2716008004649,106.27160080046485,11.807955644496104,1031.3601045441158,14.595567171568424,6380,5321,1059,-53.358399199506266,6.552662661120526,76697.87483555723,9.136249456507073,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.6299999999711048,1059.0,1005.6416008004937,90985,159.63000000000528,1059,359616,436260,0.0,2.5559105431309903,32.92614170268747,78.10561924450292,1678899420
etf,DIA,900,4.0,4.22905193422245,1021.8614969999971,121.86149699999714,13.540166333333016,1031.3601045441158,14.595567171568424,5328,4258,1070,-48.45850300000495,5.472192266214759,71119.6488961954,9.205131404482987,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.3200000000021319,1070.0,1021.541496999995,92037,170.3200000000004,1070,362671,446708,0.0,0.0,23.673085955847817,81.30577736026304,1678899420
etf,DIA,900,5.0,5.2312543566669145,1020.2074354405229,120.20743544052289,13.356381715613663,1031.3601045441158,14.595567171568424,4335,3272,1063,-43.3925645594793,4.452318594977662,83641.47004889976,9.313654400210725,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.6000000000021455,1063.0,1019.6074354405207,93030,163.60000000000295,1063,374325,459507,0.0,0.0,9.290953545232274,78.5757946210269,1678899420
etf,DIA,900,6.0,6.233456779111335,1017.5940356850272,117.59403568502717,13.066003965003015,1031.3601045441158,14.595567171568424,3755,2694,1061,-44.04596431497578,3.85662198942125,104734.66889383816,9.278610538158471,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.6400000000029848,1061.0,1016.9540356850242,93610,161.6400000000046,1061,379999,465151,0.0,0.0,0.8166295471417966,71.82628062360801,1678899420
etf,DIA,900,7.000000000000001,7.2356592015558,1018.0301002519705,118.03010025197045,13.114455583552264,1031.3601045441158,14.595567171568424,2971,1936,1035,-17.489899748026914,3.051404508807066,49771.58729338843,9.302421281231293,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.5199999999973421,1035.0,1017.5101002519731,94394,135.51999999999327,1035,382933,468207,0.0,0.0,0.0,89.56611570247934,1678899420
etf,DIA,900,8.0,8.237861624000242,1021.3780325976937,121.37803259769373,13.486448066410418,1031.3601045441158,14.595567171568424,2921,1872,1049,-28.38196740230626,3.0000513531556514,62894.442307692305,9.295950429803563,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.7600000000000069,1049.0,1020.6180325976937,94444,149.760000000001,1049,388784,465110,0.0,0.0,0.0,69.39102564102564,1678899420
etf,DIA,900,9.0,9.240064046444685,1026.6860179690573,126.68601796905727,14.076224218784139,1031.3601045441158,14.595567171568424,2838,1778,1060,-33.33398203094657,2.914805114774303,126904.35489313836,9.067112696535945,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.020000000003871143,1060.0,1026.6660179690534,94527,160.02000000000479,1060,398820,484063,0.0,0.0,0.0,51.01237345331833,1678899420
etf,DIA,900,10.0,10.242266468889127,1022.5380109312099,122.5380109312099,13.615334547912216,1031.3601045441158,14.595567171568424,2620,1564,1056,-33.86198906878735,2.6909053561341345,186392.15281329924,9.320667818077151,97365,251,291.69,335.0,14.847955020741189,1664544600,1696017540,131.36010454411576,900.0,0.39999999999729674,1056.0,1022.1380109312126,94745,156.3999999999954,1056,400303,485608,0.0,0.0,0.0,50.38363171355499,1678899420
etf,QQQ,900,1.0,1.222444666889122,1074.1172740620761,174.11727406207615,19.346363784675134,1185.5626366936144,31.729181854846054,26568,25414,1154,-80.02272593775842,27.192614351657575,14559.087983001495,10.73686216701155,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.13999999983466083,1154.0,1073.9772740622416,71135,254.13999999991384,1154,89578,106599,1.08995042102778,23.742818918706224,63.6696309120957,88.73062091760447,1672260240
etf,QQQ,900,2.0,2.2246470893335424,1098.3775637881113,198.37756378811127,22.041951532012362,1185.5626366936144,31.729181854846054,15029,13852,1177,-78.66243621179365,15.382332169943604,28267.01191163731,12.123634738365341,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.03999999990497827,1177.0,1098.3375637882064,82674,277.040000000038,1177,112636,112341,0.0,6.331215708922899,39.13514293964771,72.53104244874386,1672260240
etf,QQQ,900,3.0,3.226849511778007,1126.5033778968086,226.50337789680862,25.1670419885343,1185.5626366936144,31.729181854846054,11132,9934,1198,-71.51662210307632,11.393713601424725,40589.32967586068,12.253057011232203,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.019999999884927178,1198.0,1126.4833778969237,86571,298.0199999999707,1198,132477,112708,0.0,3.8554459432252868,19.21683108516207,60.348298771894505,1672260240
etf,QQQ,900,4.0,4.22905193422245,1152.4266659996672,252.4266659996672,28.04740733329636,1185.5626366936144,31.729181854846054,9387,8161,1226,-74.01333400033423,9.607688607309909,50350.83899031981,12.311065355330848,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.44000000000143835,1226.0,1151.9866659996658,88316,326.4400000000194,1226,142231,114131,0.0,1.9115304496997918,9.00624923416248,51.7951231466732,1672260240
etf,QQQ,900,5.0,5.2312543566669145,1142.2365472091303,242.23654720913032,26.9151719121256,1185.5626366936144,31.729181854846054,7322,6117,1205,-63.61345279086777,7.494140405105268,63956.18195193722,12.348482732437146,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.849999999998019,1205.0,1141.3865472091322,90381,305.85000000003527,1205,171386,152903,0.0,0.0,4.037927088442046,39.77439921530162,1672260240
etf,QQQ,900,6.0,6.233456779111335,1152.9825374619297,252.98253746192972,28.10917082910329,1185.5626366936144,31.729181854846054,6274,5070,1204,-51.217462538057134,6.421501898611097,75030.35936883629,12.355522840780065,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.1999999999869413,1204.0,1152.7825374619429,91429,304.20000000001,1204,173154,154398,0.0,0.0,0.07889546351084813,33.94477317554241,1672260240
etf,QQQ,900,7.000000000000001,7.2356592015558,1165.7240242548928,265.7240242548928,29.52489158387699,1185.5626366936144,31.729181854846054,5740,4524,1216,-50.95597574509452,5.874947545111205,85621.23342175066,12.35961713700126,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.6799999999873592,1216.0,1165.0440242549055,91963,316.6799999999756,1216,183094,155909,0.0,0.0,0.0,25.15473032714412,1672260240
etf,QQQ,900,8.0,8.237861624000242,1156.5549377704288,256.55493777042875,28.50610419671431,1185.5626366936144,31.729181854846054,5134,3921,1213,-57.125062229579044,5.254700469791102,99450.5702626881,12.324660131329413,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.6800000000078636,1213.0,1155.874937770421,92569,313.68000000000615,1213,195797,157009,0.0,0.0,0.0,10.380005100739607,1672260240
etf,QQQ,900,9.0,9.240064046444685,1170.3677058078313,270.36770580783127,30.040856200870138,1185.5626366936144,31.729181854846054,4921,3689,1232,-61.64229419217281,5.036692834406313,105376.94442938466,12.083668823724654,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.0100000000041085,1232.0,1170.3577058078272,92782,332.0099999999873,1232,217445,171746,0.0,0.0,0.0,15.098942802927622,1672260240
etf,QQQ,900,10.0,10.242266468889127,1142.291292017703,242.29129201770297,26.921254668633665,1185.5626366936144,31.729181854846054,4152,2957,1195,-53.40870798231094,4.249613624965456,127679.72032465336,12.34536527758474,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,285.5626366936144,900.0,0.7000000000140076,1195.0,1141.591292017689,93551,295.69999999999874,1195,230666,176069,0.0,0.0,0.0,12.140683124788637,1672260240
etf,SPY,900,1.0,1.222444666889122,984.7799111316407,84.77991113164069,9.419990125737865,1058.6867230768253,17.631858119647248,16296,15244,1052,-67.66008886826444,16.672123097069896,25349.77499344004,8.486237283231162,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.43999999990518024,1052.0,984.3399111317356,81448,152.44000000000634,1052,172473,105225,0.19679874048806087,12.837837837837839,45.585148255051166,87.24088165835738,1678714680
etf,SPY,900,2.0,2.2246470893335424,1017.036304630984,117.03630463098398,13.004033847887108,1058.6867230768253,17.631858119647248,10279,9196,1083,-66.8836953689646,10.516246521525618,44255.792953458025,8.578579490790156,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.9199999999486295,1083.0,1016.1163046310354,87465,183.92000000002028,1083,242214,112376,0.0,4.273597216180948,18.605915615484992,77.58808177468464,1671733980
etf,SPY,900,3.0,3.226849511778007,1035.224984643516,135.2249846435161,15.024998293724012,1058.6867230768253,17.631858119647248,7726,6628,1098,-63.615015356455615,7.904321492879358,61873.520368135185,8.772707803216907,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.8399999999716528,1098.0,1034.3849846435444,90018,198.84000000000677,1098,262333,114149,0.0,3.9529269764634885,12.673506336753169,59.8219674109837,1678714680
etf,SPY,900,4.0,4.22905193422245,1032.6760139127396,132.67601391273956,14.741779323637738,1058.6867230768253,17.631858119647248,5918,4825,1093,-60.32398608726726,6.054591586184318,83973.816373057,8.727847981952278,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,6.906475391588174e-12,1093.0,1032.6760139127327,91826,192.99999999999588,1093,265275,152903,0.0,0.02072538860103627,9.119170984455959,33.968911917098445,1678714680
etf,SPY,900,5.0,5.2312543566669145,1038.4949546471382,138.49495464713823,15.388328294126463,1058.6867230768253,17.631858119647248,4855,3767,1088,-49.855045352873276,4.967056801440497,103370.087602867,8.902263403074654,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.35000000001158327,1088.0,1038.1449546471267,92889,188.35000000000858,1088,286498,155897,0.0,0.0,2.548447040084948,31.13883727103796,1678714680
etf,SPY,900,6.0,6.233456779111335,1042.657391709044,142.65739170904408,15.850821301004903,1058.6867230768253,17.631858119647248,4200,3114,1086,-44.18260829095925,4.296938942543788,122056.29383429672,8.908273799950619,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.8400000000032151,1086.0,1041.8173917090407,93544,186.84000000000555,1086,292018,157020,0.0,0.0,0.03211303789338472,22.736030828516377,1678714680
etf,SPY,900,7.000000000000001,7.2356592015558,1044.2718532502415,144.27185325024152,16.030205916693507,1058.6867230768253,17.631858119647248,3849,2757,1092,-48.718146749750304,3.9378376166312,141520.00689154878,8.802616379205851,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.9899999999918734,1092.0,1043.2818532502497,93895,192.98999999998767,1092,296599,171418,0.0,0.0,0.0,14.581066376496192,1678714680
etf,SPY,900,8.0,8.237861624000242,1043.2474567640631,143.24745676406314,15.916384084895906,1058.6867230768253,17.631858119647248,3118,2054,1064,-21.072543235935427,3.1899656244884596,172200.79552093477,8.912812346295112,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.31999999999863604,1064.0,1042.9274567640646,94626,164.3200000000033,1064,307848,171749,0.0,0.0,0.0,3.7487828627069133,1678714680
etf,SPY,900,9.0,9.240064046444685,1042.805595230146,142.80559523014608,15.867288358905117,1058.6867230768253,17.631858119647248,2950,1881,1069,-26.48440476984888,3.0180880667867083,189576.3312068049,8.912664965763955,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.28999999999496495,1069.0,1042.5155952301511,94794,169.29000000000514,1069,322111,171746,0.0,0.0,0.0,0.0,1678714680
etf,SPY,900,10.0,10.242266468889127,1047.3993313520896,147.39933135208958,16.377703483565508,1058.6867230768253,17.631858119647248,2963,1876,1087,-40.20066864790897,3.0313881158945817,195936.86140724947,8.912664965763932,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,158.68672307682527,900.0,0.5999999999985732,1087.0,1046.799331352091,94781,187.59999999999363,1087,328589,344407,0.0,0.0,0.0,0.0,1678714680
stock,AAPL,900,1.0,1.222444666889122,1071.8716891402198,171.87168914021981,19.096854348913304,1085.2518968076756,20.583544089741746,34069,32841,1228,-156.53831085956972,34.85355348903825,11625.99604153345,18.2174553964175,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.40999999978957935,1228.0,1071.4616891404303,63680,328.4099999998463,1228,207496,103914,1.7325903596114614,27.228159922048658,71.43814134770561,95.02755701714321,1672769820
stock,AAPL,900,2.0,2.2246470893335424,1084.101171295269,184.10117129526907,20.455685699474337,1085.2518968076756,20.583544089741746,17966,16732,1234,-150.53882870459984,18.379727669848286,24042.936648338513,19.39142350063292,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.6399999998688202,1234.0,1083.4611712954002,79783,334.6399999999856,1234,208825,131048,0.35859431030360983,5.462586660291657,46.99976093712647,90.70045421945971,1672769820
stock,AAPL,900,3.0,3.226849511778007,1083.5314313649794,183.53143136497943,20.392381262775494,1085.2518968076756,20.583544089741746,12141,10914,1227,-143.88856863491924,12.420587422889236,36575.79915704599,19.42332150503791,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.41999999989872094,1227.0,1083.1114313650808,85608,327.41999999994397,1227,221513,131419,0.0,2.1531977276892067,24.11581455011911,85.86219534542789,1672769820
stock,AAPL,900,4.0,4.22905193422245,1076.4328111856848,176.43281118568484,19.60364568729831,1085.2518968076756,20.583544089741746,9209,7990,1219,-143.16718881433394,9.421068246222468,50155.35244055069,20.423560676656244,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.6000000000188948,1219.0,1075.832811185666,88540,319.6000000000159,1219,221790,131429,0.0,0.5381727158948686,13.028785982478098,78.78598247809762,1672769820
stock,AAPL,900,5.0,5.2312543566669145,1081.5717104617213,181.5717104617213,20.174634495746812,1085.2518968076756,20.583544089741746,7740,6515,1225,-144.17828953828916,7.918239572783353,62842.80291634689,20.46293808266868,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.7500000000104592,1225.0,1080.8217104617108,90009,325.7500000000398,1225,225880,134303,0.0,0.04604758250191865,7.674597083653108,51.895625479662314,1672769820
stock,AAPL,900,6.0,6.233456779111335,1074.151589969269,174.15158996926903,19.350176663252117,1085.2518968076756,20.583544089741746,6310,5104,1206,-132.0884100307385,6.455309005718728,76762.66320532915,21.102333373044523,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.24000000000756927,1206.0,1073.9115899692615,91439,306.24000000001007,1206,247453,142560,0.0,0.0,1.2343260188087775,43.55407523510972,1672769820
stock,AAPL,900,7.000000000000001,7.2356592015558,1071.6911813872757,171.69118138727572,19.076797931919522,1085.2518968076756,20.583544089741746,5252,4068,1184,-113.06881861271063,5.372944991764622,92812.10471976401,21.069170242892085,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.7599999999863343,1184.0,1070.9311813872894,92497,284.75999999997873,1184,261834,153008,0.0,0.0,0.0,27.261553588987216,1672769820
stock,AAPL,900,8.0,8.237861624000242,1074.9025742288275,174.90257422882746,19.4336193587586,1085.2518968076756,20.583544089741746,4993,3790,1203,-128.2974257711719,5.107980644303266,101261.85329815303,20.479827827181456,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.1999999999994202,1203.0,1074.702574228828,92756,303.20000000000823,1203,266379,167426,0.0,0.0,0.0,26.83377308707124,1672769820
stock,AAPL,900,9.0,9.240064046444685,1083.8780111095805,183.87801110958048,20.430890123286716,1085.2518968076756,20.583544089741746,4537,3337,1200,-116.45198889041922,4.64147970823231,113818.82259514534,20.13669612136003,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.32999999999969987,1200.0,1083.5480111095808,93212,300.3299999999961,1200,271974,171747,0.0,0.0,0.0,24.153431225651783,1672769820
stock,AAPL,900,10.0,10.242266468889127,1080.7008817105545,180.70088171055454,20.07787574561717,1085.2518968076756,20.583544089741746,4176,2979,1197,-117.19911828945806,4.272166467176135,126579.14467942262,20.14828717583273,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,185.25189680767562,900.0,0.9000000000125397,1197.0,1079.800881710542,93573,297.89999999999924,1197,272103,167429,0.0,0.0,0.0,24.538435716683452,1672769820
stock,AMZN,900,1.0,1.222444666889122,939.6938808959884,39.6938808959884,4.410431210665378,1000.952543582732,11.216949286970213,16838,15781,1057,-118.11611910389536,17.22222790455052,28020.936505924845,32.66440382445002,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.8099999998837575,1057.0,938.8838808961046,80931,157.81000000000145,1057,347010,23335,2.990938470312401,36.98751663392687,70.28071731829415,89.53171535390659,1673016300
stock,AMZN,900,2.0,2.2246470893335424,928.6332712219505,28.63327122195051,3.1814745802167144,1000.952543582732,11.216949286970213,8654,7602,1052,-123.40672877797715,8.85147643936217,59138.237305972114,32.84269800014563,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.03999999992760195,1052.0,928.5932712220228,89115,152.04000000000397,1052,347037,80953,0.07892659826361484,12.39147592738753,28.04525124967114,76.03262299394896,1673016300
stock,AMZN,900,3.0,3.226849511778007,942.7030615914535,42.70306159145355,4.744784621272613,1000.952543582732,11.216949286970213,6612,5546,1066,-123.67693840845811,6.762879849441029,79082.83303281644,32.882683365175566,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.3799999999116359,1066.0,942.3230615915419,91157,166.38000000000554,1066,352875,81022,0.0,7.14028128380815,17.850703209520375,72.46664262531554,1673016300
stock,AMZN,900,4.0,4.22905193422245,972.1207743098305,72.1207743098305,8.013419367758946,1000.952543582732,11.216949286970213,5942,4849,1093,-121.83922569015135,6.077591056469842,89101.30831099195,32.893828425825426,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.9599999999818039,1093.0,971.1607743098486,91827,193.9599999999957,1093,362849,81029,0.0,8.04289544235925,16.0857908847185,69.97319034852546,1673016300
stock,AMZN,900,5.0,5.2312543566669145,980.5507617927174,80.55076179271737,8.95008464363527,1000.952543582732,11.216949286970213,4891,3801,1090,-109.4992382072503,5.002608188689666,109895.02630886609,32.86406154619079,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.04999999996764437,1090.0,980.5007617927497,92878,190.05000000000896,1090,375862,81029,0.0,10.207840042094185,20.494606682451987,57.74796106287819,1673016300
stock,AMZN,900,6.0,6.233456779111335,977.8175135675993,77.81751356759935,8.646390396399916,1000.952543582732,11.216949286970213,4283,3192,1091,-113.70248643237437,4.380734179545664,133378.1723057644,32.94239696662887,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.5199999999736917,1091.0,977.2975135676256,93486,191.52000000000572,1091,377214,81029,0.0,8.709273182957393,18.264411027568922,38.909774436090224,1673016300
stock,AMZN,900,7.000000000000001,7.2356592015558,972.4913731195024,72.49137311950244,8.054597013278041,1000.952543582732,11.216949286970213,3786,2698,1088,-116.36862688048882,3.872393089834201,158049.904744255,33.51471633006782,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.8599999999912971,1088.0,971.6313731195112,93983,188.85999999998808,1088,405991,111205,0.0,2.965159377316531,8.339510748702743,15.604151223128243,1673016300
stock,AMZN,900,8.0,8.237861624000242,982.8485457791834,82.84854577918338,9.205393975464826,1000.952543582732,11.216949286970213,3519,2425,1094,-111.15145422082378,3.599300391739713,177486.9439175258,33.682811202520504,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,7.190692485892214e-12,1094.0,982.8485457791762,94250,194.00000000000793,1094,406051,111267,0.0,0.4948453608247423,2.2268041237113403,2.2268041237113403,1673016300
stock,AMZN,900,9.0,9.240064046444685,973.4424659460833,73.4424659460833,8.160273994009248,1000.952543582732,11.216949286970213,2909,1844,1065,-92.51753405390741,2.9753807444077367,213869.5119305857,33.703786944690975,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.959999999990707,1065.0,972.4824659460926,94860,165.960000000005,1065,406077,112708,0.0,0.0,0.0,0.0,1673016300
stock,AMZN,900,10.0,10.242266468889127,972.7442087685635,72.74420876856345,8.082689863173709,1000.952543582732,11.216949286970213,2833,1758,1075,-103.05579123144696,2.897646493264736,227090.90500568828,33.703786944690975,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,100.952543582732,900.0,0.8000000000104137,1075.0,971.944208768553,94936,175.7999999999943,1075,407496,112709,0.0,0.0,0.0,0.0,1673016300
